id,created_at,suhu,kelembapan,cahaya,kondisi
5529,2026-06-18 21:04:20.236879+00,25.6,89.4,3759,GELAP
5530,2026-06-18 21:09:21.178259+00,25.3,89.5,3761,GELAP
5531,2026-06-18 21:14:22.302688+00,25.3,90,3753,GELAP
5532,2026-06-18 21:19:23.070493+00,25.4,89.7,3761,GELAP
5533,2026-06-18 21:34:30.33941+00,25.3,88,3759,GELAP
5534,2026-06-18 21:44:45.012228+00,25.3,87.1,3766,GELAP
5535,2026-06-18 21:54:52.164284+00,25.3,86.1,3757,GELAP
5536,2026-06-18 21:59:55.016555+00,25.3,85.5,3765,GELAP
5537,2026-06-18 22:04:59.034984+00,25.3,85.5,3767,GELAP
5538,2026-06-18 22:09:59.780667+00,25.3,85,3767,GELAP
5539,2026-06-18 22:15:00.685146+00,25.3,85,3768,GELAP
5540,2026-06-18 22:20:01.827373+00,25.3,85,3761,GELAP
5541,2026-06-18 22:25:02.890992+00,25.3,85,3754,GELAP
5542,2026-06-18 22:30:03.825026+00,25.3,84.6,3710,GELAP
5543,2026-06-18 22:35:04.733492+00,25.3,85,3554,GELAP
5544,2026-06-18 22:40:05.712126+00,25.3,83.7,3205,GELAP
5545,2026-06-18 22:45:06.656776+00,25.3,81.4,2764,GELAP
5546,2026-06-18 22:50:07.438359+00,25.3,81.1,2340,TERANG
5547,2026-06-18 22:55:09.704342+00,25.3,81,1978,TERANG
5548,2026-06-18 23:00:13.036833+00,25.3,81,1694,TERANG
5549,2026-06-18 23:05:14.204035+00,25.4,80.6,1476,TERANG
5550,2026-06-18 23:10:15.404824+00,25.4,80.7,1311,TERANG
5551,2026-06-18 23:15:16.148722+00,25.6,80.9,1190,TERANG
5552,2026-06-18 23:20:16.828759+00,25.8,81,1088,TERANG
5553,2026-06-18 23:25:17.725028+00,25.8,80.9,1006,TERANG
5554,2026-06-18 23:30:18.877587+00,25.8,80.9,945,TERANG
5555,2026-06-18 23:35:19.837288+00,25.8,80.8,894,TERANG
5556,2026-06-18 23:40:20.783906+00,25.8,80.9,850,TERANG
5557,2026-06-18 23:45:21.763914+00,26.2,80.8,812,TERANG
5558,2026-06-18 23:50:22.887318+00,26.2,80.1,784,TERANG
5559,2026-06-18 23:55:24.175228+00,26.2,80,756,TERANG
5560,2026-06-19 00:00:24.951371+00,26.2,80,733,TERANG
5561,2026-06-19 00:05:26.071871+00,26.3,79.1,715,TERANG
5562,2026-06-19 00:10:27.145959+00,26.6,79.3,694,TERANG
5563,2026-06-19 00:15:28.270492+00,26.7,78.8,660,TERANG
5564,2026-06-19 00:20:29.0308+00,26.7,77.2,647,TERANG
5565,2026-06-19 00:25:29.987333+00,26.9,76.8,637,TERANG
5566,2026-06-19 00:30:30.944501+00,27,76.5,629,TERANG
5567,2026-06-19 00:35:31.99331+00,27.1,75.4,617,TERANG
5568,2026-06-19 00:40:32.865503+00,27.1,74.6,602,TERANG
5569,2026-06-19 00:45:34.486104+00,27.5,74,594,TERANG
5570,2026-06-19 00:50:35.200645+00,27.6,73.2,587,TERANG
5571,2026-06-19 00:55:36.109012+00,27.6,73,579,TERANG
5572,2026-06-19 01:00:36.945902+00,27.6,73,574,TERANG
5573,2026-06-19 01:05:38.245861+00,27.8,72,565,TERANG
5574,2026-06-19 01:10:39.014778+00,28,70.4,553,TERANG
5575,2026-06-19 01:15:39.924757+00,28,69.7,552,TERANG
5576,2026-06-19 01:20:40.953833+00,28.4,68.4,549,TERANG
5577,2026-06-19 01:25:41.72376+00,28.5,66.5,544,TERANG
5578,2026-06-19 01:30:42.526449+00,28.6,65,536,TERANG
5579,2026-06-19 01:35:43.345779+00,28.9,64.4,527,TERANG
5580,2026-06-19 01:40:44.064483+00,28.9,63.9,528,TERANG
5581,2026-06-19 01:45:44.909125+00,28.9,62.9,521,TERANG
5582,2026-06-19 01:50:45.701928+00,29.2,62,517,TERANG
5583,2026-06-19 01:55:46.456712+00,29.3,61.2,509,TERANG
5584,2026-06-19 02:00:47.223519+00,29.5,60.9,506,TERANG
5585,2026-06-19 02:05:48.058082+00,29.8,60.2,503,TERANG
5586,2026-06-19 02:10:48.823895+00,29.8,58.9,497,TERANG
5587,2026-06-19 02:15:49.968581+00,29.8,58.8,497,TERANG
5588,2026-06-19 02:20:50.880698+00,29.8,58.9,491,TERANG
5589,2026-06-19 02:25:51.770364+00,30,57.6,486,TERANG
5590,2026-06-19 02:30:52.767643+00,30.2,55.9,482,TERANG
5591,2026-06-19 02:35:53.661255+00,30.2,55.6,477,TERANG
5592,2026-06-19 02:40:54.61861+00,30.3,55.9,471,TERANG
5593,2026-06-19 02:45:55.202885+00,30.7,56,466,TERANG
5594,2026-06-19 02:50:56.181709+00,30.4,56,459,TERANG
5595,2026-06-19 02:55:57.00036+00,30.8,55,456,TERANG
5596,2026-06-19 03:00:57.759059+00,30.8,54.8,452,TERANG
5597,2026-06-19 03:05:58.651559+00,31,54,446,TERANG
5598,2026-06-19 03:10:59.455251+00,31,53.7,444,TERANG
5599,2026-06-19 03:16:00.399124+00,31.2,52.8,438,TERANG
5600,2026-06-19 03:21:01.133512+00,31.3,53,434,TERANG
5601,2026-06-19 03:26:02.044238+00,31.4,53,432,TERANG
5602,2026-06-19 03:31:02.791441+00,31.5,53,430,TERANG
5603,2026-06-19 03:36:03.672053+00,31.9,52.1,425,TERANG
5604,2026-06-19 03:41:04.635215+00,31.8,52.1,422,TERANG
5605,2026-06-19 03:46:05.408391+00,31.8,52,420,TERANG
5606,2026-06-19 03:51:06.125205+00,32,52,417,TERANG
5607,2026-06-19 03:56:06.962989+00,32.2,51.5,412,TERANG
5608,2026-06-19 04:01:07.959406+00,32.3,51.6,410,TERANG
5609,2026-06-19 04:06:08.867769+00,32.6,52,401,TERANG
5610,2026-06-19 04:11:10.924426+00,32.8,50.9,400,TERANG
5611,2026-06-19 04:16:11.81984+00,32.8,51.8,391,TERANG
5612,2026-06-19 04:21:12.638929+00,32.8,52.9,382,TERANG
5613,2026-06-19 04:26:13.744667+00,32.9,51.8,375,TERANG
5614,2026-06-19 04:31:14.693937+00,33.1,51.4,379,TERANG
5615,2026-06-19 04:36:17.406925+00,32.9,51.9,376,TERANG
5616,2026-06-19 04:41:18.251662+00,33.5,50.1,373,TERANG
5617,2026-06-19 04:46:27.61557+00,33.7,49.9,374,TERANG
5618,2026-06-19 04:56:31.889765+00,33.6,49.8,369,TERANG
5619,2026-06-19 05:01:32.60741+00,34,48.4,364,TERANG
5620,2026-06-19 05:06:33.628104+00,33.9,47.5,355,TERANG
5621,2026-06-19 05:11:39.55647+00,34.1,46.8,348,TERANG
5622,2026-06-19 05:16:40.104124+00,34.6,46,344,TERANG
5623,2026-06-19 05:21:42.862546+00,34.3,46,343,TERANG
5624,2026-06-19 05:26:44.23174+00,34.4,45.9,335,TERANG
5625,2026-06-19 05:47:05.14275+00,35.2,42.8,315,TERANG
5626,2026-06-19 05:52:06.252587+00,35.6,41.2,306,TERANG
5627,2026-06-19 06:02:12.633095+00,35.7,40.7,304,TERANG
5628,2026-06-19 06:07:13.885762+00,36.2,40.3,302,TERANG
5629,2026-06-19 06:12:14.702237+00,36.2,40.7,302,TERANG
5630,2026-06-19 06:17:24.899766+00,36.4,41,296,TERANG
5631,2026-06-19 06:22:26.040434+00,36.8,40,293,TERANG
5632,2026-06-19 06:27:26.765823+00,36.6,40,295,TERANG
5633,2026-06-19 06:32:27.551603+00,36.6,40,297,TERANG
5634,2026-06-19 06:37:28.34828+00,36.9,39.6,294,TERANG
5635,2026-06-19 06:42:29.319661+00,36.9,39.2,292,TERANG
5636,2026-06-19 06:47:30.083104+00,36.8,39,290,TERANG
5637,2026-06-19 06:52:30.684924+00,36.7,39.4,292,TERANG
5638,2026-06-19 06:57:31.616118+00,36.8,39.2,292,TERANG
5639,2026-06-19 07:02:32.550784+00,36.9,39.1,297,TERANG
5640,2026-06-19 07:07:33.5611+00,37.2,39.7,294,TERANG
5641,2026-06-19 07:12:34.359492+00,37.5,39.5,295,TERANG
5642,2026-06-19 07:17:35.253843+00,38,37.2,274,TERANG
5643,2026-06-19 07:22:36.378728+00,38,36.4,210,TERANG
5644,2026-06-19 07:32:41.459135+00,37.3,35.8,196,TERANG
5645,2026-06-19 07:42:56.199018+00,37.9,34.3,173,TERANG
5646,2026-06-19 07:47:57.220673+00,37.4,34.6,199,TERANG
5647,2026-06-19 07:53:00.09009+00,36.8,35,211,TERANG
5648,2026-06-19 08:03:44.064128+00,35.6,36.1,299,TERANG
5649,2026-06-19 08:08:49.358237+00,35.6,36.6,309,TERANG
5650,2026-06-19 08:29:18.528906+00,35,38.3,332,TERANG
5651,2026-06-19 08:34:19.495369+00,34.9,38.5,339,TERANG
5652,2026-06-19 08:44:24.036336+00,34.7,37.1,356,TERANG
5653,2026-06-19 09:04:43.720374+00,34.2,38.6,376,TERANG
5654,2026-06-19 09:09:50.653174+00,34.2,39,385,TERANG
5655,2026-06-19 09:14:52.217306+00,34,38.9,395,TERANG
5656,2026-06-19 09:19:53.006668+00,33.8,39,419,TERANG
5657,2026-06-19 09:24:55.04726+00,33.8,39,438,TERANG
5658,2026-06-19 09:29:55.768031+00,33.7,39.5,460,TERANG
5659,2026-06-19 09:34:56.73635+00,33.6,39.5,469,TERANG
5660,2026-06-19 09:39:57.478623+00,33.3,40.1,495,TERANG
5661,2026-06-19 09:44:58.382753+00,33.3,40.7,527,TERANG
5662,2026-06-19 09:49:59.719776+00,33.1,41.4,571,TERANG
5663,2026-06-19 09:55:00.665038+00,32.8,42.1,607,TERANG
5664,2026-06-19 10:00:01.392973+00,32.8,42.8,658,TERANG
5665,2026-06-19 10:05:02.261302+00,32.7,43,717,TERANG
5666,2026-06-19 10:10:07.074888+00,32.3,43.4,796,TERANG
5667,2026-06-19 10:15:11.321072+00,32.3,43.7,907,TERANG
5668,2026-06-19 10:20:18.365823+00,31.8,44.8,1062,TERANG
5669,2026-06-19 10:25:19.321672+00,32,45.3,1216,TERANG
5670,2026-06-19 10:30:20.410793+00,32.2,48.1,1410,TERANG
5671,2026-06-19 10:35:30.289553+00,31.8,51.3,1610,TERANG
5672,2026-06-19 10:40:30.97508+00,31.8,54.5,1789,TERANG
5673,2026-06-19 10:45:32.22888+00,31.1,62.9,1922,TERANG
5674,2026-06-19 10:50:32.879283+00,30.3,67.5,2009,TERANG
5675,2026-06-19 10:55:34.614417+00,30.2,69.1,2029,TERANG
5676,2026-06-19 11:00:35.282598+00,30.2,69.6,2033,TERANG
5677,2026-06-19 11:05:36.089972+00,30.1,70.8,2040,TERANG
5678,2026-06-19 11:10:36.764051+00,29.9,71.6,2044,TERANG
5679,2026-06-19 11:15:37.71718+00,29.8,72,2040,TERANG
5680,2026-06-19 11:20:38.854776+00,29.8,72.1,2043,TERANG
5681,2026-06-19 11:25:40.066823+00,29.7,72.4,2049,TERANG
5682,2026-06-19 11:30:41.305692+00,29.7,73.7,2046,TERANG
5683,2026-06-19 11:35:42.151664+00,29.5,74.4,2048,TERANG
5684,2026-06-19 11:57:18.203229+00,29.2,76,2058,TERANG
5685,2026-06-19 12:02:19.125585+00,29,76.7,2062,TERANG
5686,2026-06-19 12:07:20.443136+00,29,77.5,2060,TERANG
5687,2026-06-19 12:12:21.407821+00,28.9,78.2,2064,TERANG
5688,2026-06-19 12:22:39.741009+00,28.9,77.5,2057,TERANG
5689,2026-06-19 12:27:40.561636+00,28.9,77,2051,TERANG
5690,2026-06-19 12:32:41.811832+00,29.1,76.1,2057,TERANG
5691,2026-06-19 12:37:43.086719+00,29.1,75.3,2067,TERANG
5692,2026-06-19 12:42:45.673197+00,28.8,75,2070,TERANG
5693,2026-06-19 12:53:00.002956+00,28.5,72.9,2071,TERANG
5694,2026-06-19 13:03:10.255469+00,28.2,72.9,2080,TERANG
5695,2026-06-19 13:08:11.264212+00,28,73.5,2083,TERANG
5696,2026-06-19 13:13:12.250312+00,28,74.5,2082,TERANG
5697,2026-06-19 13:18:13.167211+00,28,74.7,2084,TERANG
5698,2026-06-19 13:23:14.391688+00,28,75.3,2082,TERANG
5699,2026-06-19 13:28:15.271894+00,28,75.8,2085,TERANG
5700,2026-06-19 13:33:16.376385+00,28,76,2086,TERANG
5701,2026-06-19 13:48:31.572226+00,28,76.8,2094,TERANG
5702,2026-06-19 13:53:32.571324+00,28,77.8,2096,TERANG
5703,2026-06-19 13:58:36.183396+00,28,78.3,2095,TERANG
5704,2026-06-19 14:03:37.188189+00,28,78.9,2098,TERANG
5705,2026-06-19 14:08:37.805069+00,28,79.4,2100,TERANG
5706,2026-06-19 14:13:38.735115+00,28,79.8,2085,TERANG
5707,2026-06-19 14:18:40.915334+00,28,79.8,2095,TERANG
5708,2026-06-19 14:23:45.250904+00,27.9,80.3,2101,TERANG
5709,2026-06-19 14:28:46.323356+00,27.7,81.3,2100,TERANG
5710,2026-06-19 14:33:49.72551+00,27.7,81.3,2104,TERANG
5711,2026-06-19 14:38:51.45417+00,27.7,81,2101,TERANG
5712,2026-06-19 14:43:52.153066+00,27.9,80.3,2107,TERANG
5713,2026-06-19 14:48:53.012499+00,27.8,81.2,2105,TERANG
5714,2026-06-19 14:53:54.066416+00,27.9,80.6,2105,TERANG
5715,2026-06-19 14:58:54.900262+00,27.8,81.3,2107,TERANG
5716,2026-06-19 15:03:56.745139+00,27.8,81.8,2101,TERANG
5717,2026-06-19 15:08:57.813074+00,27.8,82.1,2109,TERANG
5718,2026-06-19 15:13:59.112467+00,27.8,81.8,2107,TERANG
5719,2026-06-19 15:18:59.911079+00,27.6,83.4,2108,TERANG
5720,2026-06-19 15:24:00.671722+00,27.6,84.1,2104,TERANG
5721,2026-06-19 15:29:01.598821+00,27.6,85,2114,TERANG
5722,2026-06-19 15:34:02.459011+00,27.6,85,2112,TERANG
5723,2026-06-19 15:39:03.437276+00,27.3,85.8,2112,TERANG
5724,2026-06-19 15:44:04.511273+00,27.5,85.7,2113,TERANG
5725,2026-06-19 15:49:05.434231+00,27.4,86.3,2118,TERANG
5726,2026-06-19 15:54:06.338486+00,27.4,86.7,2120,TERANG
5727,2026-06-19 15:59:07.38191+00,27.2,87.1,2120,TERANG
5728,2026-06-19 16:04:08.351603+00,27.1,88.3,2114,TERANG
5729,2026-06-19 16:19:38.791877+00,27.3,85.2,2120,TERANG
5730,2026-06-19 16:24:39.968212+00,27.4,84.8,2125,TERANG
5731,2026-06-19 16:29:42.726428+00,27.6,84.3,2122,TERANG
5732,2026-06-19 16:34:43.463024+00,27.3,84.6,2125,TERANG
5733,2026-06-19 16:39:44.350747+00,27.2,84.3,2130,TERANG
5734,2026-06-19 16:44:45.11899+00,27.5,83.7,2130,TERANG
5735,2026-06-19 16:49:45.989163+00,27.2,84,2127,TERANG
5736,2026-06-19 16:54:46.859583+00,27.1,83.1,2117,TERANG
5737,2026-06-19 16:59:47.554297+00,27.1,83.7,2131,TERANG
5738,2026-06-19 17:04:49.6043+00,27.2,82.6,2127,TERANG
5739,2026-06-19 17:09:50.419262+00,27.2,82.4,2129,TERANG
5740,2026-06-19 17:14:51.192958+00,27.3,82.2,2131,TERANG
5741,2026-06-19 17:19:51.896441+00,27.2,82.3,2130,TERANG
5742,2026-06-19 17:24:52.839892+00,27.4,81.7,2123,TERANG
5743,2026-06-19 17:29:53.547561+00,27.1,83.3,2129,TERANG
5744,2026-06-19 17:34:54.377896+00,27.1,83.9,2132,TERANG
5745,2026-06-19 17:39:55.039783+00,27.1,84.3,2131,TERANG
5746,2026-06-19 17:44:55.844414+00,27,85,2129,TERANG
5747,2026-06-19 17:55:04.368972+00,27.1,85.1,2136,TERANG
5748,2026-06-19 18:00:05.145512+00,26.9,85.7,2135,TERANG
5749,2026-06-19 18:05:06.098812+00,26.7,86.2,2137,TERANG
5750,2026-06-19 18:10:06.746426+00,26.7,86.9,2137,TERANG
5751,2026-06-19 18:15:07.577085+00,26.7,86.3,2138,TERANG
5752,2026-06-19 18:20:08.448078+00,26.7,85.8,2139,TERANG
5753,2026-06-19 18:25:09.255133+00,26.7,85.9,2138,TERANG
5754,2026-06-19 18:30:09.969101+00,26.7,85.7,2143,TERANG
5755,2026-06-19 18:35:10.794856+00,26.7,86.7,2134,TERANG
5756,2026-06-19 18:40:11.539834+00,26.5,87.6,2140,TERANG
5757,2026-06-19 18:45:12.233159+00,26.3,87.9,2813,GELAP
5758,2026-06-19 18:50:12.919713+00,26.4,87.2,3783,GELAP
5759,2026-06-19 18:55:13.588904+00,26.3,87.5,3779,GELAP
5760,2026-06-19 19:00:14.321192+00,26.4,87.8,3776,GELAP
5761,2026-06-19 19:05:15.086665+00,26.2,88.2,3770,GELAP
5762,2026-06-19 19:10:15.788556+00,26.2,89,3769,GELAP
5763,2026-06-19 19:15:16.526534+00,26.2,88.3,3766,GELAP
5764,2026-06-19 19:20:17.340343+00,26.2,89,3762,GELAP
5765,2026-06-19 19:25:18.153661+00,26.2,88.8,3765,GELAP
5766,2026-06-19 19:30:19.213691+00,26.2,88.7,3746,GELAP
5767,2026-06-19 19:35:20.629673+00,26.2,87.8,3762,GELAP
5768,2026-06-19 19:40:21.652428+00,26.2,86,3765,GELAP
5769,2026-06-19 19:45:22.508357+00,26.2,87.9,3771,GELAP
5770,2026-06-19 19:50:23.241471+00,26.1,88.1,3770,GELAP
5771,2026-06-19 19:55:24.005235+00,26.1,87.7,3765,GELAP
5772,2026-06-19 20:00:24.750362+00,26.2,87.6,3757,GELAP
5773,2026-06-19 20:05:25.59565+00,26.2,87.2,3764,GELAP
5774,2026-06-19 20:10:26.284025+00,26.2,87.6,3771,GELAP
5775,2026-06-19 20:15:27.071962+00,26.2,87.6,3762,GELAP
5776,2026-06-19 20:20:27.767282+00,26.2,87.9,3753,GELAP
5777,2026-06-19 20:25:28.682953+00,26.2,88.6,3769,GELAP
5778,2026-06-19 20:30:29.237307+00,26.2,88,3766,GELAP
5779,2026-06-19 20:35:29.946827+00,26.2,87.2,3771,GELAP
5780,2026-06-19 20:40:30.626968+00,26.2,85.5,3770,GELAP
5781,2026-06-19 20:45:33.354213+00,26.2,84.9,3764,GELAP
5782,2026-06-19 20:50:34.263028+00,26.2,84.1,3767,GELAP
5783,2026-06-19 20:55:35.022761+00,26.2,82.6,3764,GELAP
5784,2026-06-19 21:00:35.884893+00,26.2,81.3,3759,GELAP
5785,2026-06-19 21:05:36.910132+00,26.2,81,3769,GELAP
5786,2026-06-19 21:10:37.506046+00,26.2,80.8,3771,GELAP
5787,2026-06-19 21:15:40.710562+00,26.2,81,3773,GELAP
5788,2026-06-19 21:25:54.694603+00,26.2,80.3,3772,GELAP
5789,2026-06-19 21:30:55.335063+00,26.2,80.3,3768,GELAP
5790,2026-06-19 21:35:56.152776+00,26.2,80.2,3771,GELAP
5791,2026-06-19 21:40:56.81019+00,26.2,80.7,3775,GELAP
5792,2026-06-19 21:45:59.567522+00,26.2,80.3,3766,GELAP
5793,2026-06-19 21:51:00.403541+00,26.2,79.9,3753,GELAP
5794,2026-06-19 21:56:01.127696+00,26.2,79.7,3766,GELAP
5795,2026-06-19 22:01:01.886951+00,26.1,79.9,3762,GELAP
5796,2026-06-19 22:06:02.707871+00,25.9,80.3,3768,GELAP
5797,2026-06-19 22:11:03.576563+00,25.8,80.2,3770,GELAP
5798,2026-06-19 22:21:07.449113+00,26.1,79.5,3763,GELAP
5799,2026-06-19 22:26:08.23236+00,26,79.9,3750,GELAP
5800,2026-06-19 22:31:21.156365+00,25.8,80.1,3688,GELAP
5801,2026-06-19 22:36:21.76592+00,25.9,79.7,3479,GELAP
5802,2026-06-19 22:41:22.578655+00,25.9,80.1,3100,GELAP
5803,2026-06-19 22:46:23.582757+00,26.1,79.7,2647,GELAP
5804,2026-06-19 22:51:24.225766+00,26.1,79.7,2221,TERANG
5805,2026-06-19 22:56:26.237488+00,26.1,79.8,1875,TERANG
5806,2026-06-19 23:01:27.719236+00,25.9,79.8,1612,TERANG
5807,2026-06-19 23:06:28.335884+00,25.8,80.1,1421,TERANG
5808,2026-06-19 23:11:29.239248+00,25.8,80,1282,TERANG
5809,2026-06-19 23:16:29.99571+00,25.9,79.7,1162,TERANG
5810,2026-06-19 23:21:30.724411+00,26.1,79.5,1069,TERANG
5811,2026-06-19 23:26:32.039907+00,26.1,79.8,996,TERANG
5812,2026-06-19 23:31:32.831038+00,26.2,79.2,935,TERANG
5813,2026-06-19 23:36:33.694591+00,26.2,78.9,891,TERANG
5814,2026-06-19 23:41:34.431793+00,26.2,78.7,849,TERANG
5815,2026-06-19 23:46:36.050397+00,26.2,78.1,821,TERANG
5816,2026-06-19 23:51:44.613011+00,26.2,78.2,784,TERANG
5817,2026-06-19 23:56:46.222873+00,26.6,77.7,762,TERANG
5818,2026-06-20 00:01:46.798277+00,26.7,77.1,738,TERANG
5819,2026-06-20 00:06:47.550735+00,26.7,77,720,TERANG
5820,2026-06-20 00:11:49.347313+00,26.7,77,706,TERANG
5821,2026-06-20 00:16:56.127307+00,26.7,77,692,TERANG
5822,2026-06-20 00:21:56.914853+00,27,77,681,TERANG
5823,2026-06-20 00:26:57.46734+00,27.1,77,663,TERANG
5824,2026-06-20 00:32:01.939158+00,27.1,76.7,647,TERANG
5825,2026-06-20 00:37:09.191071+00,27.5,75.9,642,TERANG
5826,2026-06-20 00:42:09.940242+00,27.6,74.9,629,TERANG
5827,2026-06-20 00:47:10.570832+00,27.6,74.4,619,TERANG
5828,2026-06-20 00:52:12.681005+00,27.6,74,606,TERANG
5829,2026-06-20 00:57:13.440395+00,27.9,72.5,604,TERANG
5830,2026-06-20 01:07:21.708117+00,28,72,584,TERANG
5831,2026-06-20 01:12:22.846302+00,28,72,575,TERANG
5832,2026-06-20 01:17:23.779971+00,28,72,569,TERANG
5833,2026-06-20 01:22:24.526651+00,28.5,71.8,567,TERANG
5834,2026-06-20 01:27:25.404262+00,28.5,71,558,TERANG
5835,2026-06-20 01:32:25.947519+00,28.5,70.4,553,TERANG
5836,2026-06-20 01:37:26.757662+00,28.6,70.2,547,TERANG
5837,2026-06-20 01:42:27.520474+00,28.7,70,545,TERANG
5838,2026-06-20 01:47:28.404746+00,28.9,69,538,TERANG
5839,2026-06-20 01:57:34.93416+00,29.3,68.2,524,TERANG
5840,2026-06-20 02:02:36.130712+00,29.3,68,524,TERANG
5841,2026-06-20 02:07:36.881482+00,29.3,67,517,TERANG
5842,2026-06-20 02:12:37.617223+00,29.4,66.5,507,TERANG
5843,2026-06-20 02:17:38.432199+00,29.6,67.8,501,TERANG
5844,2026-06-20 02:22:39.450832+00,29.8,66.3,495,TERANG
5845,2026-06-20 02:27:40.149711+00,29.8,65.7,490,TERANG
5846,2026-06-20 02:32:40.811245+00,29.8,66.2,486,TERANG
5847,2026-06-20 02:37:41.646867+00,30.1,64.1,478,TERANG
5848,2026-06-20 02:42:42.420061+00,30.2,62.6,478,TERANG
5849,2026-06-20 02:47:43.241438+00,30.2,62.5,477,TERANG
5850,2026-06-20 02:52:43.891716+00,30.7,61.6,464,TERANG
5851,2026-06-20 02:57:44.691392+00,30.8,61,459,TERANG
5852,2026-06-20 03:02:45.425372+00,30.8,60.9,458,TERANG
5853,2026-06-20 03:07:46.342708+00,31.1,59.1,452,TERANG
5854,2026-06-20 03:12:47.162078+00,31.3,59,454,TERANG
5855,2026-06-20 03:17:48.005938+00,31.5,58.7,448,TERANG
5856,2026-06-20 03:22:49.109063+00,31.5,58.1,444,TERANG
5857,2026-06-20 03:27:52.159433+00,31.4,59.2,437,TERANG
5858,2026-06-20 03:32:52.885878+00,31.7,57.9,433,TERANG
5859,2026-06-20 03:37:53.606283+00,31.8,57.1,431,TERANG
5860,2026-06-20 03:42:54.498169+00,32,56.9,429,TERANG
5861,2026-06-20 03:47:55.117928+00,32.1,57,419,TERANG
5862,2026-06-20 03:52:57.939498+00,32.3,56.8,417,TERANG
5863,2026-06-20 03:57:58.651032+00,32.3,56.7,409,TERANG
5864,2026-06-20 04:02:59.379578+00,32.7,54.9,412,TERANG
5865,2026-06-20 04:08:00.139025+00,32.6,56,404,TERANG
5866,2026-06-20 04:13:01.003669+00,32.7,55.1,401,TERANG
5867,2026-06-20 04:18:01.809628+00,32.8,54.7,398,TERANG
5868,2026-06-20 04:23:02.694154+00,33.2,53.3,393,TERANG
5869,2026-06-20 04:28:03.243519+00,33.3,52.4,383,TERANG
5870,2026-06-20 04:33:03.966721+00,33.4,52,379,TERANG
5871,2026-06-20 04:38:05.226916+00,33.3,51.6,376,TERANG
5872,2026-06-20 04:43:06.07116+00,33.4,51.9,375,TERANG
5873,2026-06-20 04:48:06.921749+00,33.7,51.5,368,TERANG
5874,2026-06-20 04:53:07.712839+00,33.5,50.9,365,TERANG
5875,2026-06-20 05:03:11.633197+00,33.9,51.1,347,TERANG
5876,2026-06-20 05:08:14.350736+00,33.9,50.2,338,TERANG
5877,2026-06-20 05:13:24.009914+00,34.2,48.4,328,TERANG
5878,2026-06-20 05:18:24.715106+00,34.1,49.7,333,TERANG
5879,2026-06-20 05:28:38.761495+00,34.6,49.3,311,TERANG
5880,2026-06-20 05:33:41.714764+00,34.9,48.8,313,TERANG
5881,2026-06-20 05:38:42.363351+00,34.8,47.3,306,TERANG
5882,2026-06-20 05:43:45.063426+00,34.8,47.6,296,TERANG
5883,2026-06-20 05:48:53.276925+00,35.4,46.2,288,TERANG
5884,2026-06-20 05:53:54.037673+00,35.5,46,291,TERANG
5885,2026-06-20 05:58:54.772423+00,35.5,45.8,277,TERANG
5886,2026-06-20 06:04:01.626451+00,36.1,45.2,281,TERANG
5887,2026-06-20 06:09:02.395539+00,34.8,47.9,293,TERANG
5888,2026-06-20 06:29:13.886037+00,35.7,45,286,TERANG
5889,2026-06-20 06:34:14.81639+00,35.5,45,270,TERANG
5890,2026-06-20 06:39:15.525061+00,36,44.4,274,TERANG
5891,2026-06-20 06:44:16.462162+00,35.2,45.2,268,TERANG
5892,2026-06-20 06:49:19.18441+00,35.6,44.7,255,TERANG
5893,2026-06-20 06:54:20.072507+00,35.7,44.8,277,TERANG
5894,2026-06-20 06:59:20.880965+00,34.8,46,393,TERANG
5895,2026-06-20 07:04:21.464373+00,34.5,46.6,365,TERANG
5896,2026-06-20 07:09:22.391414+00,34.3,46.6,360,TERANG
5897,2026-06-20 07:14:23.214237+00,34.2,47,372,TERANG
5898,2026-06-20 07:24:36.132058+00,34.4,47.7,300,TERANG
5899,2026-06-20 07:50:02.484537+00,34.2,47.5,493,TERANG
5900,2026-06-20 07:55:03.332655+00,33.8,48,595,TERANG
5901,2026-06-20 08:00:05.138194+00,33.8,48.3,612,TERANG
5902,2026-06-20 08:05:06.163937+00,33.8,48.8,573,TERANG
5903,2026-06-20 08:10:06.960799+00,33.6,49,450,TERANG
5904,2026-06-20 08:15:07.826605+00,33.7,49,462,TERANG
5905,2026-06-20 08:20:08.603939+00,33.4,49,724,TERANG
5906,2026-06-20 08:25:09.675502+00,33.3,49.2,865,TERANG
5907,2026-06-20 08:30:12.516509+00,33.3,49.8,814,TERANG
5908,2026-06-20 08:35:13.329927+00,33.2,50.4,795,TERANG
5909,2026-06-20 08:40:14.266442+00,32.9,51,994,TERANG
5910,2026-06-20 08:45:17.094144+00,32.9,50.7,944,TERANG
5911,2026-06-20 08:55:24.505373+00,32.3,63.7,896,TERANG
5912,2026-06-20 09:00:26.574287+00,31.8,66.9,968,TERANG
5913,2026-06-20 09:05:27.626648+00,31.6,67.6,953,TERANG
5914,2026-06-20 09:10:28.409529+00,31.5,68.2,1158,TERANG
5915,2026-06-20 09:15:29.415544+00,31.3,69.1,1452,TERANG
5916,2026-06-20 09:20:30.026469+00,31,69.9,1613,TERANG
5917,2026-06-20 09:25:30.839156+00,30.9,69.8,1416,TERANG
5918,2026-06-20 09:30:31.798564+00,30.9,70.1,1413,TERANG
